store_id,uuid,updated_at,review_text,overall_rating,food_rating,rider_rating,sentiment
o4kk,c8dd6833-6826-4880-bf94-0f12c0953d60,2023-05-11T13:36:14Z,makanan ok tp 1jam 40 minit baru dapat.,2,2,,negative
o4kk,c9af9147-1d85-4272-9c78-09f68f92b66c,2024-01-30T07:33:12Z,air sedap tapi terlalu manis.. terlalu manis sampai terseksa nak telan. kenapa buat air manis sgt eh. jus apple asam boi sedap tapi mcm air gula. syg sbb air dah sedap. harga berpatutan. improve ye..,3,3,5,neutral
o4kk,ca1ced7f-cb53-4139-98f1-fdd3c28427f2,2023-11-21T12:59:02Z,beli nasi goreng lamb grill.. mana kuah black pepper? lambat.. 740pm order.. 855pm baru dapat da kenapa..? tu letak priority tu... tambah rm2... kalau x ltk priority pkol brp dapat? 930?10pm? @#$_&+**,1,1,,negative
o4kk,cac2b564-4afa-48da-a85b-7701cf07bd4d,2023-10-13T02:22:23Z,"bihun goreng lambak dan kueyteow goreng lambak sedap.. harga ok, portion banyak.. cuma terjumpa kulit telur dlm bihun goreng. hrp lebih berhati2.. tq",3,3,,neutral
o4kk,caf4788b-2bde-4176-a382-9fe02da5ce94,2024-01-13T07:46:27Z,terlalu masin hingga pening kepala lepas makan. garam lebih sanagt2,3,3,,neutral
o4kk,cbed2bc0-f071-4e85-a24b-004bd575f5e1,2023-11-15T09:59:39Z,air manis2,5,5,,positive
o4kk,cc1a7f41-4e81-4371-aa41-55ea2c9874b4,2023-12-06T12:40:36Z,nasi grg usa tak dpt telur mata,2,2,,negative
o4kk,ccbfdcc3-1fe8-4df9-ab34-361b02f6e0e4,2023-08-28T13:59:44Z,"favourite place to order, always.",5,5,5,positive
o4kk,cd62f6c4-6acc-4d89-bbe5-067dfd0f66e1,2023-09-27T05:12:58Z,semua food sedap,5,5,5,positive
o4kk,cda659c6-1762-4db4-bada-46524d1863b2,2023-06-10T03:15:10Z,semua makanan sedan dan memuaskan...terrain...,5,5,,positive
o4kk,ce53f9ab-d7ac-4c29-b0e4-713fafc757e8,2023-05-15T15:46:58Z,"beli roti canai 4 keping tapi kuah bagi seciput betul² utk seorang makan, kami catu sikit²😂 air nescafe pahit gila mcm buh susu sesudu. mungkin busy kot, sebelum ni elok je. moga jaga kualiti selalu",4,4,,positive
o4kk,ce6c0386-8479-4154-a40a-1a1419116aae,2023-11-02T03:57:47Z,ontime reach...all the item correct👍🏻👍🏻,5,5,,positive
o4kk,ceae8843-e6ff-478e-855f-290e0a72d957,2023-03-23T14:51:51Z,sotong goreng tepung sgt pedas. 😰dan nasi goreng cina sy order bau hangit..😢,1,1,5,negative
o4kk,cef432e4-3132-4f1c-af44-691590a93a76,2024-02-07T06:03:24Z,nasi briyani ayam and kuey teow goreng no have.,5,5,5,positive
o4kk,cfefe716-dcf8-4e11-b895-8417b20092bf,2023-12-10T16:55:44Z,order mlm ni sambal sotong petai tp petai xde pun .sambal pun rs pahit..,3,3,,neutral
o4kk,d05f3d13-0ca5-419c-823c-189b6a7a0b60,2023-09-24T03:09:54Z,the worst kedai ever!!! dah lah lame tunggu. pastu tibe2 makanan takde stock. ko taknak cancelkan ko suruh rider hantar duit pulak. kedai paling slow!! even rider pon complain kedai ni mmg slow...,1,1,,negative
o4kk,d1b0e986-c0e7-4546-89d9-f584d131f38f,2024-02-17T09:32:39Z,overcooked white rice spoiled the entire meal.,1,1,5,negative
o4kk,d2676e7c-a994-48f0-981a-5b3a4a915707,2023-12-22T13:26:26Z,chicken burger very salty,2,2,,negative
o4kk,d39bb791-0375-480b-8144-8c86b0a9695b,2024-01-19T14:50:38Z,tqq. restoren ni slalu bagi kueh free. tp sy kureng gemar kueh. terpaksa la makan dengan hepi hahahha. tqq owner smoga dimurahkan rezeki.,5,5,,positive
o4kk,d42e9f68-fbf2-449f-82b1-beef59ab0760,2023-11-12T10:21:58Z,pasta terlebih masin,4,4,,positive
o4kk,d4333086-884d-4cf9-9326-a3f742077893,2023-05-30T10:22:21Z,"the chicken chop fried rice is delicious and the chicken chop is big. besides that, the kangkung is okay. overall the foods are good value👍",5,5,4,positive
o4kk,d6c58eb1-3ebf-4d7d-b8c9-31b59db2a65e,2023-08-10T01:22:19Z,semua okay tapi ada makanan yg tak dapat..harap maharani tolong alert dengan order lepasni..,3,3,5,neutral
o4kk,d8254d2f-2701-4984-bd05-9badd46eac4d,2023-10-28T02:01:35Z,beli nasi lemak 2 set tapi dua2 xde sambal. tak kan nak mkn nasi lemak kosong. next time tlg cek betul2 ye.,3,3,,neutral
o4kk,d8725bac-2314-4aa6-a564-15c32155fbb4,2024-02-01T11:13:59Z,"makanan semua sedap butter milk chicken, sotong goreng tepung, sup ekor...",5,5,,positive
o4kk,d90d7953-fe46-4ac4-9bcb-5cdd22b0fb4a,2023-04-14T09:29:19Z,abc hilang,1,1,5,negative
o4kk,d96bcc7f-508e-45d8-bd6c-eae324076127,2023-03-23T09:41:18Z,ayam kecik sgt bhgn tengkuk pulak tu. ganti dgn extra telur masin. mengamuk ank saya nk mkn 😑 bdk mana nk telur masin. blh call customers tnya utk replace food lain,4,4,5,positive
o4kk,d995599e-ecb3-4497-9bda-1573db46e1b2,2024-03-10T01:08:52Z,"😡😡😡 .. kali ketiga lontong tdk diberi sambal tumis, kuah kacang dan serunding .. 😡😡😡 .. 👎👎👎",3,3,5,neutral
o4kk,d9a1a09d-a1f8-4d76-b38d-380d7158f043,2023-08-16T04:22:42Z,makanan sedap cuma kuah sikit sangat,3,3,5,neutral
o4kk,d9e8e49a-6977-4ab6-8a19-a67c1f60342c,2023-09-30T12:39:55Z,makanan tasteless hari ni.,4,4,5,positive
o4kk,da1ffdf6-1abf-4c80-8a93-0c57dad8a69d,2023-05-23T13:02:27Z,"portion makanan banyak, berbaloi sangat beli. rasa pon sedap",5,5,,positive
o4kk,dc7bdb80-16bd-43ca-8d0f-bbfbcb18e165,2023-05-17T11:31:48Z,food ok cuma lambat sampai. harga pun ok.,4,4,,positive
o4kk,dcc396c1-f244-4b21-8555-e5930e97fc3a,2023-07-29T08:24:20Z,awesome makanan and minuman sangat berbaloi dan sedap murah rezeki kedai makan ni aamiin,5,5,5,positive
o4kk,dd8d9692-1e13-49a6-a21b-149e3899d546,2023-07-02T15:02:25Z,"slow service, 2 hours to prepared food
fp should put cancel button for customer order",1,1,5,negative
o4kk,de58f139-9210-401a-ad01-81cca1dbf025,2023-07-16T04:01:46Z,"nasi goreng cina rasanya berantakan. spaghetti carbonara kosong sos sikit dan cair, tak macam dulu.",3,3,5,neutral
o4kk,df17c20a-ed9e-4290-b403-8c96b40a372f,2023-12-18T03:40:31Z,x sedap,1,1,,negative
o4kk,df617e1a-56da-4e22-b808-c491f37e9905,2023-08-19T07:19:26Z,"talapia da la sekarang kecik goreng pun terlalu garing kesian orang tua nak makan, sambal da tak pedas cam dulu. tukar resepi ke tukar tukang masak? yang lainnya untuk saat ini sedap. terimakasih",3,3,5,neutral
o4kk,df9217e8-f2b5-4e5d-99ce-36354b1d2d7b,2023-09-27T14:26:29Z,pantas+terbaikkk👍👍👍,5,5,,positive
o4kk,e0b76aa5-e1e2-445e-bd4d-e3fb72e4a082,2023-06-28T02:21:30Z,delicious dishes & recommended,5,5,5,positive
o4kk,e0bdc0a1-46ae-4a63-a84a-0acc54eb1dbf,2023-05-22T00:26:37Z,samosa hangus!!... jangan anaya customer macam ni ya.. sy beli pakai duit bukan pakai bulu.. saya bayar tak kurang dari apa yang diminta.. jadi jangan buat customer macam ni.... menjawab la nanti,1,1,,negative
o4kk,e165f2b3-ee1e-42b9-8978-0eee1cea5ab5,2024-01-10T04:41:03Z,"order nangka +perut masak lemak, tpi sampai rebung masak lemak.. buta ker no star hanattt",1,1,,negative
o4kk,e2e3a9ec-32d0-4a2f-81b4-3f1836ed957c,2023-07-30T14:23:12Z,lambat. kena tunggu 1 jam untuk 1 nasi goreng and 2 milo ais. 1 milo ais plastic bocor.,3,3,5,neutral
o4kk,e2eaab7e-4de6-4f9a-bd47-b0e51f7aa12e,2024-01-24T05:47:48Z,makanan sedap tapi tak bagi cili kicap untuk tauhu bergedil... frust betul,3,3,,neutral
o4kk,e2f62e2a-2968-45fe-8c29-fb66eeb092bc,2024-01-02T13:13:41Z,nasi goreng usa was without telur mata. chef must have forgotten and hope quality control improves so that nothing is left out next time,3,3,,neutral
o4kk,e3a1040b-bee9-4bce-be5c-a8b8e783fcac,2023-09-24T03:34:43Z,punya lama menunggu sekali nasi lemak ayam berempah 2set dia cancel tanpa refund.. jarang i bg rate 1 star.. sorry takkan repeat order lagi😤,1,1,,negative
o4kk,e521a3eb-40a1-44d4-b1a4-944e79ff7ef9,2023-11-29T09:57:41Z,sedap,5,5,,positive
o4kk,e64408ab-350b-4f92-ad6e-1376be64df46,2023-10-06T12:28:46Z,butter chicken ok tapi ayam sedikit kurang,4,4,,positive
o4kk,e7775741-47b0-40c4-beb7-41c47787ceac,2023-08-15T13:44:02Z,daging dendeng sedap. sambal sotong dan sambal kerang out of stock. so foodpanda refund harga kedua-dua sambal tu.,5,5,5,positive
o4kk,e870e683-9a10-417d-9428-7f25fd61126f,2023-04-11T12:32:36Z,"kari ayam ,gulai ayam lemak kuning,ikan keli belado ,ikan keli lemak kuning.,sayur pucuk ubi lemak n sup petola semua sedap dan berbaloi 🫰🏻❤️❤️👍🏻👍🏻👍🏻",5,5,5,positive
o4kk,e925ecb5-5bdc-4a22-9604-4c820bd452d8,2024-02-01T05:32:45Z,"last mnit cancellation, xda lauk kta makan 😢",4,4,5,positive
o4kk,e9e1eb9b-c7e9-472a-bb18-b2145c062d56,2024-02-03T06:49:26Z,kuah blackpepper sedap tapi daging liat & fries berminyak2 huhu,4,4,,positive
o4kk,ea9b68f5-b00d-43f0-ab38-09b0b3095d67,2023-07-22T14:09:25Z,terima kasih bg cili potong,5,5,5,positive
o4kk,ed341046-e752-4025-ac7b-9b63ab99f4b2,2023-07-18T12:04:40Z,tried the fish n chips n chicken parmigiana. both  are good,5,5,5,positive
o4kk,ed3735e6-dda9-424b-bf8e-6c979df51397,2024-01-27T02:28:12Z,👍👍,5,5,5,positive
o4kk,ed86a0b5-83d3-4c43-98ca-2e3f2a6db3b9,2023-06-02T06:52:52Z,"kali ni nasib kurang baik, selalu beli okay je..
kari ikan bawal dah macam nak basi, sayur bendi pun dah tak elok..
asam pedas pari still okay..",2,2,5,negative
o4kk,ee5086e2-d428-4bb5-a13c-6c36d4fcf15e,2024-02-04T07:08:42Z,"western food sini sedap, portion besar and berbaloi. masak mcm chef western berpengalaman. my favorite chicken chop, set burger, pasta, chicken parmagiana and jus apple celery power.",5,5,5,positive
o4kk,ee6acb9c-0355-41c9-83d1-107ab3fa30a8,2023-11-19T10:12:35Z,"lauk memang kau cedok lauk jeke , kuah kau kira lain ke macamana ? dah la sidaii .",1,1,,negative
o4kk,ee995cca-870c-4f88-9a93-a0fd5a27bda5,2023-11-20T22:41:53Z,kuah murtabak masin...murtabak pun masin...mungkin hrni lidah pembuat x ok kot..,3,3,,neutral
o4kk,ef546642-844e-4f06-8259-5fb2db6bc439,2023-11-10T13:39:03Z,order lain dpt lain.... korang ni kekurangan pekerja ke.... tolong la tgk order customer betul2....,1,1,,negative
o4kk,f0903451-d4f3-4c7f-a7b1-61a232b3abd5,2024-02-04T06:03:00Z,sedap masakan selatan,5,5,5,positive
o4kk,f157a9f3-1a96-4eae-bd9d-7fba712dc4f5,2023-09-30T12:39:15Z,hari ni sup daging too spicy and peppery.,4,4,5,positive
o4kk,f1c791fd-8b3a-497f-a3a5-fd59e16e7132,2023-03-22T15:51:02Z,"mintak lain dapat lain,ayam butter pun kurang sedap",1,1,2,negative
o4kk,f228a48d-3477-4813-a502-5fd913774a37,2024-01-11T12:43:13Z,sentiasa berpuas hati dgn order & service dr kedai ni.. 👍👍👍👍👍,5,5,5,positive
o4kk,f27d1952-8552-4a07-b2d5-b0fe173fddb3,2023-03-31T08:40:05Z,rasa masakannya tak sesedap dulu. sedikit mengecewakan. padahal dulu maharani cafe adalah tempat favorit untuk membeli makanan.,3,3,5,neutral
o4kk,f6bc7d4d-7097-47be-bd16-499018f09473,2024-02-13T11:42:02Z,"chicken chop mmg xda fries ke? tolonglah check sblm bungkus, buat kerja biar ikhlas, tq",3,3,,neutral
o4kk,f788d039-26ad-48f3-aa84-241aa7e18f49,2023-06-11T10:40:45Z,semua sedap dan berbaloi,5,5,5,positive
o4kk,f835f6cc-9e99-4c8c-88ee-e62d2bb5524a,2023-08-29T14:22:11Z,"makanan biasa2 je rasa lontong & soto tu. pastu beli roti canai kosong 2 dapat 1 je, pastu takleh nak refund untuk missing item. lain kali check betul2 sebelum bagi kat rider, makan la duit aku tu.",1,1,4,negative
o4kk,f84f9155-b960-4bff-bbc5-ccffcbef2fcb,2023-07-22T14:10:41Z,nasi goreng kambing sedap. mushroom soup pun sedap. terima kasih bg cili potong.,5,5,5,positive
o4kk,f8a71626-b982-4ddd-b0ef-4ea34401b06e,2023-12-02T13:56:12Z,today perfect,5,5,,positive
o4kk,f8b75768-15be-4ef6-8edb-8ac81b0726d6,2023-09-09T00:44:57Z,t,3,3,3,neutral
o4kk,f9997232-7dd1-4aea-a479-fa74e4122c02,2023-03-22T08:47:29Z,order udang butter tapi dpt udang buttermilk. dlm menu pun nama dah lain. overall good kedai ni mmg masak sedap,4,4,5,positive
o4kk,f9cb993b-f6b8-4038-8c2a-5cdba5025cb1,2023-08-20T23:35:19Z,all nice here and worth it,5,5,5,positive
o4kk,fa1f73ec-3bdc-4a8b-aec5-2c355f369172,2023-11-11T03:55:40Z,if items already finished please don't up in the menu,1,1,,negative
o4kk,fba8cf90-0f96-47ff-8f2e-28136638c8b4,2023-05-09T13:02:36Z,taste was good but the delivery took more than 1 hour due to high order volume i guessed. meant for berbuka puasa. received a sorry voicher for late delivery.,4,4,,positive
o4kk,fc7e94ad-3170-4f4b-9d13-95d041ac728b,2023-11-14T14:12:03Z,sedap telur bungkus. recommended,5,5,,positive
o4kk,fcd718a5-a8f9-488c-9452-9f717096a90f,2023-07-30T11:53:49Z,their abcs are the most classic! love them everytime!! keep it up maharani,5,5,5,positive
o4kk,fdd0a0eb-26fb-422d-b1e9-558671c926ec,2024-01-29T11:43:21Z,nasi mandy dpt nasi n ayam je. salad or sambal takde langsungg,2,2,,negative
o4kk,fe0da78a-e17f-45d0-b822-0db2386b29e0,2023-11-29T13:07:54Z,ayam buttermilk sedappppp.. lg sdp dr udang salted egg..nasi bnyk.. tq,4,4,,positive
o4kk,fe706ee4-2143-4887-8ed6-f73bffa7dd66,2023-05-15T13:59:21Z,missing i team after 2hours waiting for order.. request for cancel but suddenly food already prepared.. but not enough.. spoil mood to ate,3,3,,neutral
o4kk,fea13d08-f703-41f3-bb0a-6e4200c970db,2023-05-20T02:46:53Z,pesanan agak lambat..makanan sedap,4,4,4,positive
o4kk,feef1126-f9d1-46bc-8988-aa8e44a8532d,2023-07-06T14:38:00Z,"pagi ,tengah hari punya order sedap and okay..masuk malam je semua x okay 🥲 order lauk time malam dapat lauk berminyak..dah macam kuah minyak tu..memang out..",1,1,5,negative
o4nj,0902e76c-fd45-43bd-81bb-cf92f660ec70,2023-12-18T11:06:42Z,"berhati2 bawa motor ya dik, musim hujan.semoga adik murah rezeki selalu.",5,5,,positive
o4nj,146abed6-be35-4e00-9c62-f3384ddb5b07,2023-10-20T07:11:46Z,sedap,5,5,,positive
o4nj,155f99a2-70b5-4ff5-8354-c310f4de4acf,2023-12-29T10:09:46Z,tak sedap,1,1,,negative
o4nj,178f75ae-5855-4c34-8f0f-e0b8405e18e5,2023-09-11T08:06:48Z,pisang busuk ni kenapa!? tak fresh tak panas tak kena lah.,1,1,,negative
o4nj,20ddc6f7-a3ee-476d-8034-d57f39e3523c,2023-03-22T09:31:44Z,"order pisang goreng cheese choc, tak expect cheese ada berapa strand je. more like 95% choc, 5% cheese. ingatkan mcm 50% choc, 50% cheese (rasanya branch gorpis lain buat gini 🤔). tapi sedap jerr 😋",4,4,4,positive
o4nj,22b47ab1-7719-4678-9828-5dd8f160019c,2023-08-26T12:58:50Z,kenapa makin kecik pisang nya? halus2 je. hmm dah rasa kurang berbaloi pulak beli. harga sama.,3,3,5,neutral
o4nj,26c0208e-11e9-4ba8-a20f-e4fe94472e30,2023-07-08T12:04:16Z,very nice 👍,5,5,,positive
o4nj,2725001f-3e7b-4fc4-9f4d-ee72d3b72912,2023-05-28T10:22:58Z,order i still not received,1,1,,negative
o4nj,40de3a71-72cf-45aa-b7f6-eb35d56e67c7,2023-12-03T09:13:48Z,srs sedap semlm dh beli dua kali pastu repeat agi harini,5,5,,positive
o4nj,4e5fc93e-1333-4ca1-a0d2-090778c7a4d3,2024-01-06T10:39:41Z,sedappp,5,5,,positive
o4nj,4e7708d6-8ff2-4314-8745-778235ffc31a,2023-12-20T02:25:44Z,chocolate and cheese tak kedekut. memang tempat fav gorpis ni,5,5,,positive
o4nj,53053469-173f-4e86-92e2-8bedd00aa26e,2023-08-31T10:43:36Z,bolela dari xde,3,3,5,neutral
o4nj,56d50f50-c4ac-49b1-9533-d94d1c7bd041,2023-12-12T10:51:54Z,okey la not bad cuma ingatkan ada flavour matcha rupanya takde,4,4,,positive
o4nj,66624597-2eae-4792-88b7-748f2560e70b,2023-11-12T07:23:04Z,tapi cheese kurang la 😅,5,5,,positive
o4nj,68b3fb0f-bb1a-4cd8-982f-444f5573b9f8,2023-08-28T09:20:44Z,tulis mix  5 flavour sampai 3 flavour je! flavour yang tak sedap pulak tu banyak dia bagi!!!! stress dalah mahal! bayar delivery mahal mahal kecewa,1,1,,negative
o4nj,6d624949-9216-48fd-9e3c-7c5ea2bbf877,2023-12-01T06:35:56Z,hohoho,5,5,,positive
o4nj,7367c534-2220-472f-95dc-37e2319d0c2f,2023-08-12T09:08:36Z,taktau dah brape byk beli kat kedai n panda ni. mmg sedappo cuma pricey la. hehe,5,5,5,positive
o4nj,77e13bf7-61a5-4bb9-89cf-7472e5eadb82,2023-03-27T12:19:27Z,semua sedap!,5,5,5,positive
o4nj,7cb70575-482a-4be3-aed5-1371b7540319,2023-11-05T10:01:24Z,loveee sangat !!,5,5,5,positive
o4nj,84562dbc-2e9d-4d08-94c0-8cc08db94b25,2024-03-04T10:19:12Z,first time rasa and lama dh teringin sedappp cuma maybe pisang tu besar sikit kalau bole,5,5,5,positive
o4nj,88be1628-b6bd-4c47-9b74-b2d210e08abd,2023-09-01T10:56:58Z,sedap. cepat,5,5,5,positive
o4nj,8a061044-a65d-4f43-912c-7658a14565d4,2023-07-26T09:49:18Z,"i love the gorpis, but i got less toppings nowadays. the gorpis is still good, just wish for more toppings",4,4,,positive
o4nj,8c153f4b-4542-4d19-8382-ee9b23155ce4,2023-03-21T06:54:35Z,sedwpppppp,5,5,5,positive
o4nj,94757ade-8b99-4093-9ef2-6ef94d4738fb,2023-11-25T21:06:49Z,sedap macam biasa butterscoth,5,5,,positive
o4nj,ad18e734-1346-4408-80f8-833e7480af85,2023-10-25T09:23:12Z,sedap 🤚🏻(5) bintang ☺️,5,5,,positive
o4nj,af268f10-3681-4a70-88e9-c530241ffc33,2023-08-29T01:46:25Z,topping meriahhhhh dan tak manis sangat,4,4,5,positive
o4nj,b164688b-8781-46a7-81c5-68322c6c2abb,2023-09-15T07:52:15Z,ya allah sedap gila😭time time senggugut nk pulak bnda ni sedap ya allah nk nngis weh first time beli😭😭😭😭😭😭😭😭❤️,5,5,,positive
o4nj,c0cf6686-f6a8-4936-b11e-b09eae823424,2023-06-16T00:02:00Z,always repeat order here! perfect.,5,5,5,positive
o4nj,caec300d-baa0-4abd-aebe-5d1b4c79ea3b,2023-03-25T13:13:15Z,"cheese kurang..sikit je.. xnampak
choco lebih",4,4,5,positive
o4nj,d2bd586c-7f34-48bf-ad59-bd1c9e1c77b0,2023-06-04T11:06:22Z,"the banana was quite small, make the price seems high compare to the portion. tastewise, it's great",4,4,5,positive
o4nj,d3ab15d8-c613-42a9-a84c-f0a7744a55c0,2023-06-04T05:02:45Z,tiap minggu rasa nak makan ni😭,5,5,5,positive
o4nj,dbf13c4d-9373-49f1-bf5e-61ddff3741f6,2023-05-28T14:22:52Z,so late,2,2,3,negative
o4nj,dfb58f1e-f226-42b2-b2c0-9cf293a58d41,2024-02-15T12:38:56Z,makanan sedap dan rider pn cepat hntr tau.,5,5,5,positive
o4nj,e2f362df-c4e7-47c1-8063-7dba198898a6,2023-03-24T12:05:58Z,sedaapp,5,5,5,positive
o4nj,f04baf7d-3406-410a-804d-9d1d7d2cabaf,2023-07-21T08:24:43Z,plain jane tak bagi gulaaaaaaa...!!!,2,2,4,negative
o4nj,f7dd9412-623e-41d4-8d24-f45be42e3e4a,2023-08-29T06:57:52Z,baru jumpe pisang yg betul2 sedap topping diaa 😍😍 and berbaloi dgn hargaa . next time nak repeat flavour lain pulak .,5,5,5,positive
o4nj,fcb98d72-5d51-4de7-8b9e-d6c5319631b3,2023-08-13T06:16:55Z,memang pisang ni jeee yg selalu i craving,5,5,5,positive
o4nj,febdf197-d0b1-49a7-9360-ccbd418fb1aa,2023-07-20T04:26:18Z,seeedaaaaapppppppppp,5,5,5,positive
o4ql,07858db3-0f49-4f4d-af29-9bf65d18ba93,2023-08-21T11:59:13Z,the sweet potato is not as good as before,4,4,5,positive
o4ql,0a31e961-b979-456e-9a94-411c0dd90094,2023-09-19T12:26:50Z,nice,5,5,5,positive
o4ql,15f18bf1-e435-4052-b833-1dce6ba74a46,2023-07-30T10:46:21Z,delicious,5,5,5,positive
o4ql,1c7c6cd4-a106-4c1b-a1ce-b986af442390,2024-01-04T08:59:48Z,excellent,5,5,,positive
o4ql,21d964dd-0e05-4525-92f6-27018c62e179,2023-07-29T06:58:56Z,don't get the hype! the drinks and jelly (if you can call it that as it was watery) are way too sweet. perhaps a biabetes warning???,1,1,4,negative
o4ql,41002bfe-729a-415e-a4ca-50a25f89fe6c,2023-11-04T02:28:30Z,they give a good portion and the food are all yummy. the sweet potatoes are still crunchy,5,5,5,positive
o4ql,5166ab21-283b-43d5-a5f6-ee5db6dab988,2023-11-26T02:25:27Z,crispy chicken!,5,5,,positive
o4ql,5542ef58-cde1-4d4a-bb63-e85ee451fd34,2023-08-22T06:08:52Z,slow wait more than 1 hr terrible service,1,1,3,negative
o4ql,5b157852-8988-42e3-9b7d-2e83a3b057d1,2023-06-14T07:56:56Z,good service ..,5,5,,positive
o4ql,76d559a1-b40f-4e54-949a-40ff1f98da34,2023-08-07T03:56:26Z,nice and delicious and hot,5,5,5,positive
o4ql,787d6dda-16d2-4d09-95a4-ca7130fc8701,2024-01-21T03:44:08Z,the chicken tasted weird,3,3,5,neutral
o4ql,8f03fa91-bbc2-4147-9f15-41c08f73691c,2023-10-15T09:00:21Z,took 1 1/2 hours to reach,1,1,,negative
o4ql,9bb38143-deee-4563-90d4-994f6d5cf6f0,2023-08-13T09:44:16Z,chicken was super dry as it was old one,1,1,1,negative
o4ql,a3563bdb-7e23-49a7-99e5-ef493e78b580,2023-05-08T07:12:55Z,too spicy. i tell then to put extra seasoning powder not spicy powder!,2,2,,negative
o4ql,a35fa3e0-4335-48e2-9163-6b2ddae969fb,2023-09-25T10:27:11Z,the food spilled in the plastic bag …,1,1,,negative
o4ql,a456f287-ba0e-4f0b-b5d8-f55c2799dd1a,2023-10-11T08:14:11Z,makin kurg enak 🥲 knp yaa,4,4,,positive
o4ql,aae364ee-0b61-4780-b15d-eb209d8e598c,2023-03-22T09:46:34Z,hurmmm dulu ada 3 pcs oyster 🦪 skrg seko jer .. sedihhhh,2,2,5,negative
o4ql,aaff8b95-7354-4efb-ae60-04529f9087f9,2023-08-31T07:21:51Z,didnt even look at my remark and didnt even provide cutlery after requested,3,3,,neutral
o4ql,bdf071c1-fd63-4936-8059-2f95dd477073,2023-04-18T09:54:46Z,lambat sangat,1,1,5,negative
o4ql,c345bfc7-0d73-459f-b207-899c80ab1a09,2023-10-20T14:37:19Z,ayam always so sedappp😋,5,5,,positive
o4ql,d31ecad6-5773-48dd-85c7-b88606970fd0,2023-09-07T11:19:23Z,the sour palm sweet potato does not have enough sour palm powder. it taste like original sweet potato,3,3,,neutral
o4ql,ff28956b-78c9-424b-b115-5c9f3356f7a5,2023-06-22T13:08:54Z,asked for more seasoning powder without chilis but they still gave me chills 😅 so 4 stars,4,4,5,positive
o4tm,03e8ba80-7782-479b-8839-ad72a5e710ed,2023-10-17T05:34:47Z,best best best,5,5,,positive
o4tm,0bb24c4c-e634-4c2a-b7f7-94be698caa69,2023-11-24T04:42:48Z,"sambal masin skit, ayam klau garing skit lgi sedap. overall smua sedap",4,4,,positive
o4tm,14f3c976-53f6-45e2-8f4d-f5242af43b0a,2024-02-27T06:20:18Z,"mmg sedap drp dulu, lama tak kena nasi kukus dia",5,5,5,positive
o4tm,243e74f1-1381-4fae-9525-cdcff2f2bfb5,2023-06-21T08:11:14Z,"sedap, portion dia lagi besar & kuah extra mantap",5,5,,positive
o4tm,38d2b5d9-fe8d-47b1-a849-20b74e2a4b46,2023-12-13T07:05:39Z,"tekak sy rasa masin , sambal pun masin pedas . sambal kelapa ada manis2 sikit . kalau makan dgn telur masin mmg akan rasa terlampau masin . ayam kurang masak sikit dlm dia. ok la sy blh hbs kn separuh",4,4,,positive
o4tm,394e435c-8535-4216-96b7-3c7e6639c715,2024-01-24T04:33:14Z,dah tulis siap-siap sambal asing.tp saller masih letak sambal sekali dalam nasi.last2 mkn separuh buang..pedas x bleh mkn..next time tolong lebih allert dgn special instruction customer.,3,3,,neutral
o4tm,47ec1bb4-d65a-4907-a2ba-95115bf7e41a,2023-10-17T08:20:35Z,"ayam berempah taste ok, portion standard size. rice is a bit hard.",4,4,,positive
o4tm,498fb5a6-34dd-49b7-aee6-aa1d9adaa6bf,2023-11-22T04:44:51Z,item salah,1,1,,negative
o4tm,522efc48-049f-4582-ab26-0f47690a6ca0,2023-04-10T11:59:27Z,sedap gila,5,5,5,positive
o4tm,59534362-3081-424b-b94e-730bbaad52ff,2023-08-09T10:56:37Z,nasi kerabu daging ok.daging tak liat.cuma pedas sikit sbb campur sambal & nasi.next time myb boleh request sambal asing,5,5,5,positive
o4tm,63d5aa65-f268-4274-b95f-193638c505a8,2024-02-19T05:05:46Z,kenapela kuah sikit sgt 🥺 kuantiti sama dgn sambal 😮‍💨,2,2,5,negative
o4tm,67e69401-24a6-40e5-861d-94d7c0111a82,2023-06-26T03:50:43Z,not everyone likes chicken wing or drumstick.,4,4,5,positive
o4tm,7d28cc15-5788-48d7-b53e-20e6f06dd24d,2023-06-15T06:28:34Z,nice,4,4,,positive
o4tm,8da0e73d-e03c-41dd-b5d1-25d74d44598c,2023-06-15T04:06:17Z,nasi dengan sambal je bagi. ayam tak bagi! teruk betul boleb lupa masuk kan ayam goreng! spoiled!!,1,1,,negative
o4tm,935cd2f6-67d3-455a-9b0b-0150447724a1,2023-08-05T08:46:29Z,kerabu dgn ayam masak merah sedap gler,5,5,,positive
o4tm,a0adb92d-f739-453d-97bb-3f42c5bc137e,2023-11-23T12:37:38Z,sedap..tp ayam kecik😅 dan utk nasi kerabu tak ada kuah 😂,5,5,,positive
o4tm,a8775b68-ed55-43e9-95c9-5e7867992ac3,2024-02-07T05:31:51Z,sedap puas hati..cepat penghantaran,5,5,5,positive
o4tm,ae476d32-5783-49ef-9213-0cb732f9b06c,2023-06-26T06:22:50Z,fast service. sedap!,5,5,5,positive
o4tm,d335c288-fc9d-4c2e-a1af-d1c57bfdd303,2023-10-17T08:21:46Z,"ayam berempah taste ok, portion are standard size. the rice is a bit hard.",4,4,,positive
o4tm,d5c9dd7b-fd29-45b8-b5cf-396a2b9436dc,2024-01-17T06:30:03Z,order daging yg dapat ayam budu tk ade,2,2,5,negative
