menu_id,store_id,restaurant_name,item_name,category,price_rm,source,is_available,updated_at
vdih-m01,vdih,Kedai Kopi Nadia Hezlin,Teh Tarik,Drink,3.45,review_mention,True,2026-04-23T01:40:03+00:00
vdih-m02,vdih,Kedai Kopi Nadia Hezlin,Nasi Goreng Kampung,Main,10.47,review_mention,True,2026-04-23T01:40:03+00:00
vdih-m03,vdih,Kedai Kopi Nadia Hezlin,Tom Yum Seafood,Main,19.06,review_mention,True,2026-04-23T01:40:03+00:00
vdih-m04,vdih,Kedai Kopi Nadia Hezlin,Chocolate Cake,Dessert,9.58,synthetic,True,2026-04-23T01:40:03+00:00
vdih-m05,vdih,Kedai Kopi Nadia Hezlin,Fried Rice,Main,12.23,synthetic,True,2026-04-23T01:40:03+00:00
vdih-m06,vdih,Kedai Kopi Nadia Hezlin,Signature Rice Bowl,Main,14.43,synthetic,True,2026-04-23T01:40:03+00:00
vdih-m07,vdih,Kedai Kopi Nadia Hezlin,Soup of the Day,Side,7.56,synthetic,True,2026-04-23T01:40:03+00:00
vdih-m08,vdih,Kedai Kopi Nadia Hezlin,Noodles,Main,12.41,synthetic,True,2026-04-23T01:40:03+00:00
vdih-m09,vdih,Kedai Kopi Nadia Hezlin,Hot Coffee,Drink,5.19,synthetic,True,2026-04-23T01:40:03+00:00
vdih-m10,vdih,Kedai Kopi Nadia Hezlin,Mixed Salad,Side,9.54,synthetic,True,2026-04-23T01:40:03+00:00
vdih-m11,vdih,Kedai Kopi Nadia Hezlin,Chicken Chop,Main,16.69,synthetic,True,2026-04-23T01:40:03+00:00
vdih-m12,vdih,Kedai Kopi Nadia Hezlin,Iced Lemon Tea,Drink,5.22,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m01,p9re,Grafa Cafe & Restaurant,Butter Chicken,Main,17.5,review_mention,True,2026-04-23T01:40:03+00:00
p9re-m02,p9re,Grafa Cafe & Restaurant,Carbonara,Main,22.89,review_mention,True,2026-04-23T01:40:03+00:00
p9re-m03,p9re,Grafa Cafe & Restaurant,Grilled Chicken Chop,Main,21.51,review_mention,True,2026-04-23T01:40:03+00:00
p9re-m04,p9re,Grafa Cafe & Restaurant,Lemon Tea,Drink,6.25,review_mention,True,2026-04-23T01:40:03+00:00
p9re-m05,p9re,Grafa Cafe & Restaurant,Mocha,Drink,12.23,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m06,p9re,Grafa Cafe & Restaurant,Americano,Drink,7.25,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m07,p9re,Grafa Cafe & Restaurant,Brownie,Dessert,9.8,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m08,p9re,Grafa Cafe & Restaurant,Croissant,Pastry,9.12,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m09,p9re,Grafa Cafe & Restaurant,Cappuccino,Drink,9.75,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m10,p9re,Grafa Cafe & Restaurant,Cafe Latte,Drink,11.01,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m11,p9re,Grafa Cafe & Restaurant,Cheese Cake Slice,Dessert,10.83,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m12,p9re,Grafa Cafe & Restaurant,Mineral Water,Drink,2.44,synthetic,True,2026-04-23T01:40:03+00:00
p9re-m13,p9re,Grafa Cafe & Restaurant,Iced Chocolate,Drink,8.98,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m01,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Mee Goreng Mamak,Main,9.64,review_mention,True,2026-04-23T01:40:03+00:00
vdvv-m02,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Laksa,Main,11.8,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m03,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Teh Tarik,Drink,3.28,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m04,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Roti Canai Set,Main,7.53,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m05,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Nasi Lemak Ayam,Main,11.32,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m06,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Sirap Limau,Drink,4.28,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m07,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Kuih Platter,Dessert,6.37,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m08,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Char Kuey Teow,Main,12.78,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m09,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Nasi Goreng Kampung,Main,10.51,synthetic,True,2026-04-23T01:40:03+00:00
vdvv-m10,vdvv,RESTORAN NASI KANDAR HAMZAH BISTRO,Cendol,Dessert,6.09,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m01,xvuz,Bismillah Restaurant,Nasi Goreng Kampung,Main,10.2,review_mention,True,2026-04-23T01:40:03+00:00
xvuz-m02,xvuz,Bismillah Restaurant,Char Kuey Teow,Main,11.89,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m03,xvuz,Bismillah Restaurant,Roti Canai Set,Main,7.48,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m04,xvuz,Bismillah Restaurant,Mee Goreng Mamak,Main,10.48,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m05,xvuz,Bismillah Restaurant,Laksa,Main,12.34,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m06,xvuz,Bismillah Restaurant,Teh Tarik,Drink,3.5,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m07,xvuz,Bismillah Restaurant,Cendol,Dessert,5.58,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m08,xvuz,Bismillah Restaurant,Nasi Lemak Ayam,Main,11.33,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m09,xvuz,Bismillah Restaurant,Sirap Limau,Drink,4.13,synthetic,True,2026-04-23T01:40:03+00:00
xvuz-m10,xvuz,Bismillah Restaurant,Kuih Platter,Dessert,6.68,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m01,q5hz,Nasi Lemak Panas 223,Nasi Lemak Ayam,Main,10.53,review_mention,True,2026-04-23T01:40:03+00:00
q5hz-m02,q5hz,Nasi Lemak Panas 223,Korean Fried Chicken,Main,23.81,review_mention,True,2026-04-23T01:40:03+00:00
q5hz-m03,q5hz,Nasi Lemak Panas 223,Roti Canai Set,Main,7.44,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m04,q5hz,Nasi Lemak Panas 223,Cendol,Dessert,5.95,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m05,q5hz,Nasi Lemak Panas 223,Sirap Limau,Drink,4.36,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m06,q5hz,Nasi Lemak Panas 223,Teh Tarik,Drink,3.69,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m07,q5hz,Nasi Lemak Panas 223,Char Kuey Teow,Main,12.37,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m08,q5hz,Nasi Lemak Panas 223,Kuih Platter,Dessert,6.38,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m09,q5hz,Nasi Lemak Panas 223,Laksa,Main,12.22,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m10,q5hz,Nasi Lemak Panas 223,Nasi Goreng Kampung,Main,11.26,synthetic,True,2026-04-23T01:40:03+00:00
q5hz-m11,q5hz,Nasi Lemak Panas 223,Mee Goreng Mamak,Main,10.23,synthetic,True,2026-04-23T01:40:03+00:00
jzei-m01,jzei,Restoran Iskandar Bistro,Nasi Goreng Kampung,Main,11.05,review_mention,True,2026-04-23T01:40:03+00:00
jzei-m02,jzei,Restoran Iskandar Bistro,Roti Canai Set,Main,8.37,review_mention,True,2026-04-23T01:40:03+00:00
jzei-m03,jzei,Restoran Iskandar Bistro,Mee Goreng Mamak,Main,10.06,review_mention,True,2026-04-23T01:40:03+00:00
jzei-m04,jzei,Restoran Iskandar Bistro,Plain Naan,Side,3.92,review_mention,True,2026-04-23T01:40:03+00:00
jzei-m05,jzei,Restoran Iskandar Bistro,Sirap Limau,Drink,3.92,synthetic,True,2026-04-23T01:40:03+00:00
jzei-m06,jzei,Restoran Iskandar Bistro,Char Kuey Teow,Main,12.12,synthetic,True,2026-04-23T01:40:03+00:00
jzei-m07,jzei,Restoran Iskandar Bistro,Nasi Lemak Ayam,Main,10.28,synthetic,True,2026-04-23T01:40:03+00:00
jzei-m08,jzei,Restoran Iskandar Bistro,Kuih Platter,Dessert,6.71,synthetic,True,2026-04-23T01:40:03+00:00
jzei-m09,jzei,Restoran Iskandar Bistro,Cendol,Dessert,6.23,synthetic,True,2026-04-23T01:40:03+00:00
jzei-m10,jzei,Restoran Iskandar Bistro,Teh Tarik,Drink,3.78,synthetic,True,2026-04-23T01:40:03+00:00
jzei-m11,jzei,Restoran Iskandar Bistro,Laksa,Main,11.43,synthetic,True,2026-04-23T01:40:03+00:00
dnku-m01,dnku,YimYam Kway Chap,Nasi Goreng Kampung,Main,10.54,review_mention,True,2026-04-23T01:40:03+00:00
dnku-m02,dnku,YimYam Kway Chap,Tom Yum Seafood,Main,17.95,review_mention,True,2026-04-23T01:40:03+00:00
dnku-m03,dnku,YimYam Kway Chap,Char Kuey Teow,Main,11.44,review_mention,True,2026-04-23T01:40:03+00:00
dnku-m04,dnku,YimYam Kway Chap,Fried Rice,Main,11.45,review_mention,True,2026-04-23T01:40:03+00:00
dnku-m05,dnku,YimYam Kway Chap,Cendol,Dessert,6.13,synthetic,True,2026-04-23T01:40:03+00:00
dnku-m06,dnku,YimYam Kway Chap,Roti Canai Set,Main,7.84,synthetic,True,2026-04-23T01:40:03+00:00
dnku-m07,dnku,YimYam Kway Chap,Kuih Platter,Dessert,6.1,synthetic,True,2026-04-23T01:40:03+00:00
dnku-m08,dnku,YimYam Kway Chap,Laksa,Main,11.31,synthetic,True,2026-04-23T01:40:03+00:00
dnku-m09,dnku,YimYam Kway Chap,Nasi Lemak Ayam,Main,11.22,synthetic,True,2026-04-23T01:40:03+00:00
dnku-m10,dnku,YimYam Kway Chap,Sirap Limau,Drink,4.05,synthetic,True,2026-04-23T01:40:03+00:00
dnku-m11,dnku,YimYam Kway Chap,Mee Goreng Mamak,Main,10.31,synthetic,True,2026-04-23T01:40:03+00:00
dnku-m12,dnku,YimYam Kway Chap,Teh Tarik,Drink,3.69,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m01,qaf2,Tomyam Petai,Nasi Goreng Kampung,Main,10.43,review_mention,True,2026-04-23T01:40:03+00:00
qaf2-m02,qaf2,Tomyam Petai,Tom Yum Seafood,Main,19.22,review_mention,True,2026-04-23T01:40:03+00:00
qaf2-m03,qaf2,Tomyam Petai,Mee Goreng Mamak,Main,10.08,review_mention,True,2026-04-23T01:40:03+00:00
qaf2-m04,qaf2,Tomyam Petai,Char Kuey Teow,Main,11.61,review_mention,True,2026-04-23T01:40:03+00:00
qaf2-m05,qaf2,Tomyam Petai,Mixed Salad,Side,9.81,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m06,qaf2,Tomyam Petai,Fried Rice,Main,11.84,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m07,qaf2,Tomyam Petai,Chocolate Cake,Dessert,10.75,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m08,qaf2,Tomyam Petai,Iced Lemon Tea,Drink,5.25,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m09,qaf2,Tomyam Petai,Chicken Chop,Main,17.45,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m10,qaf2,Tomyam Petai,Seasonal Fruit,Dessert,7.52,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m11,qaf2,Tomyam Petai,Noodles,Main,13.57,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m12,qaf2,Tomyam Petai,Hot Coffee,Drink,5.38,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m13,qaf2,Tomyam Petai,Signature Rice Bowl,Main,13.99,synthetic,True,2026-04-23T01:40:03+00:00
qaf2-m14,qaf2,Tomyam Petai,Soup of the Day,Side,7.6,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m01,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Nasi Goreng Kampung,Main,11.87,review_mention,True,2026-04-23T01:40:03+00:00
v3ql-m02,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Mee Goreng Mamak,Main,10.99,review_mention,True,2026-04-23T01:40:03+00:00
v3ql-m03,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Tom Yum Seafood,Main,21.01,review_mention,True,2026-04-23T01:40:03+00:00
v3ql-m04,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Chocolate Cake,Dessert,9.71,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m05,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Chicken Chop,Main,16.62,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m06,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Signature Rice Bowl,Main,14.89,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m07,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Noodles,Main,14.34,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m08,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Iced Lemon Tea,Drink,5.4,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m09,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Mixed Salad,Side,11.16,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m10,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Soup of the Day,Side,8.6,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m11,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Hot Coffee,Drink,5.56,synthetic,True,2026-04-23T01:40:03+00:00
v3ql-m12,v3ql,Wira Seafood Ikan Bakar (Taman Sri Gombak),Seasonal Fruit,Dessert,7.81,synthetic,True,2026-04-23T01:40:03+00:00
amby-m01,amby,Satay Barokah (Ibu Nur),Teh Tarik,Drink,3.03,review_mention,True,2026-04-23T01:40:03+00:00
amby-m02,amby,Satay Barokah (Ibu Nur),Mixed Salad,Side,8.3,synthetic,True,2026-04-23T01:40:03+00:00
amby-m03,amby,Satay Barokah (Ibu Nur),Chicken Chop,Main,15.87,synthetic,True,2026-04-23T01:40:03+00:00
amby-m04,amby,Satay Barokah (Ibu Nur),Chocolate Cake,Dessert,8.54,synthetic,True,2026-04-23T01:40:03+00:00
amby-m05,amby,Satay Barokah (Ibu Nur),Soup of the Day,Side,6.72,synthetic,True,2026-04-23T01:40:03+00:00
amby-m06,amby,Satay Barokah (Ibu Nur),Fried Rice,Main,11.24,synthetic,True,2026-04-23T01:40:03+00:00
amby-m07,amby,Satay Barokah (Ibu Nur),Signature Rice Bowl,Main,12.29,synthetic,True,2026-04-23T01:40:03+00:00
amby-m08,amby,Satay Barokah (Ibu Nur),Seasonal Fruit,Dessert,7.26,synthetic,True,2026-04-23T01:40:03+00:00
amby-m09,amby,Satay Barokah (Ibu Nur),Noodles,Main,12.03,synthetic,True,2026-04-23T01:40:03+00:00
amby-m10,amby,Satay Barokah (Ibu Nur),Iced Lemon Tea,Drink,4.83,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m01,g0v9,Restoran Sree Ganesh,Mee Goreng Mamak,Main,10.14,review_mention,True,2026-04-23T01:40:03+00:00
g0v9-m02,g0v9,Restoran Sree Ganesh,Nasi Goreng Kampung,Main,10.63,review_mention,True,2026-04-23T01:40:03+00:00
g0v9-m03,g0v9,Restoran Sree Ganesh,Roti Canai Set,Main,7.27,review_mention,True,2026-04-23T01:40:03+00:00
g0v9-m04,g0v9,Restoran Sree Ganesh,Fried Rice,Main,11.15,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m05,g0v9,Restoran Sree Ganesh,Mixed Salad,Side,9.92,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m06,g0v9,Restoran Sree Ganesh,Noodles,Main,12.14,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m07,g0v9,Restoran Sree Ganesh,Chocolate Cake,Dessert,9.21,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m08,g0v9,Restoran Sree Ganesh,Signature Rice Bowl,Main,14.29,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m09,g0v9,Restoran Sree Ganesh,Seasonal Fruit,Dessert,7.56,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m10,g0v9,Restoran Sree Ganesh,Iced Lemon Tea,Drink,4.96,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m11,g0v9,Restoran Sree Ganesh,Soup of the Day,Side,7.8,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m12,g0v9,Restoran Sree Ganesh,Chicken Chop,Main,15.74,synthetic,True,2026-04-23T01:40:03+00:00
g0v9-m13,g0v9,Restoran Sree Ganesh,Hot Coffee,Drink,5.3,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m01,ox7j,"Texas Chicken The Envictus, PJ",Beef Burger,Main,21.2,review_mention,True,2026-04-23T01:40:03+00:00
ox7j-m02,ox7j,"Texas Chicken The Envictus, PJ",French Fries,Side,7.62,review_mention,True,2026-04-23T01:40:03+00:00
ox7j-m03,ox7j,"Texas Chicken The Envictus, PJ",Sundae,Dessert,6.06,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m04,ox7j,"Texas Chicken The Envictus, PJ",Onion Rings,Side,8.54,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m05,ox7j,"Texas Chicken The Envictus, PJ",Cola,Drink,4.44,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m06,ox7j,"Texas Chicken The Envictus, PJ",Milkshake,Drink,9.08,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m07,ox7j,"Texas Chicken The Envictus, PJ",Cheeseburger Combo,Main,16.43,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m08,ox7j,"Texas Chicken The Envictus, PJ",Chicken Wrap,Main,13.3,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m09,ox7j,"Texas Chicken The Envictus, PJ",Apple Pie,Dessert,7.88,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m10,ox7j,"Texas Chicken The Envictus, PJ",Nuggets,Side,10.13,synthetic,True,2026-04-23T01:40:03+00:00
ox7j-m11,ox7j,"Texas Chicken The Envictus, PJ",Fried Chicken Combo,Main,15.76,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m01,n6eb,Seri Semporna (Sunway Mentari),French Fries,Side,7.27,review_mention,True,2026-04-23T01:40:03+00:00
n6eb-m02,n6eb,Seri Semporna (Sunway Mentari),Mee Goreng Mamak,Main,10.05,review_mention,True,2026-04-23T01:40:03+00:00
n6eb-m03,n6eb,Seri Semporna (Sunway Mentari),Tom Yum Seafood,Main,20.41,review_mention,True,2026-04-23T01:40:03+00:00
n6eb-m04,n6eb,Seri Semporna (Sunway Mentari),Kuih Platter,Dessert,6.76,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m05,n6eb,Seri Semporna (Sunway Mentari),Laksa,Main,11.07,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m06,n6eb,Seri Semporna (Sunway Mentari),Nasi Lemak Ayam,Main,9.94,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m07,n6eb,Seri Semporna (Sunway Mentari),Nasi Goreng Kampung,Main,11.34,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m08,n6eb,Seri Semporna (Sunway Mentari),Roti Canai Set,Main,7.56,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m09,n6eb,Seri Semporna (Sunway Mentari),Teh Tarik,Drink,3.45,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m10,n6eb,Seri Semporna (Sunway Mentari),Cendol,Dessert,6.35,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m11,n6eb,Seri Semporna (Sunway Mentari),Sirap Limau,Drink,4.16,synthetic,True,2026-04-23T01:40:03+00:00
n6eb-m12,n6eb,Seri Semporna (Sunway Mentari),Char Kuey Teow,Main,11.98,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m01,q0vn,J Jafaar Cuisine PJ,Chicken Briyani,Main,14.8,review_mention,True,2026-04-23T01:40:03+00:00
q0vn-m02,q0vn,J Jafaar Cuisine PJ,Fried Rice,Main,11.69,review_mention,True,2026-04-23T01:40:03+00:00
q0vn-m03,q0vn,J Jafaar Cuisine PJ,Nasi Goreng Kampung,Main,10.38,review_mention,True,2026-04-23T01:40:03+00:00
q0vn-m04,q0vn,J Jafaar Cuisine PJ,Tandoori Chicken,Main,16.9,review_mention,True,2026-04-23T01:40:03+00:00
q0vn-m05,q0vn,J Jafaar Cuisine PJ,Teh Tarik,Drink,3.36,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m06,q0vn,J Jafaar Cuisine PJ,Cendol,Dessert,5.63,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m07,q0vn,J Jafaar Cuisine PJ,Nasi Lemak Ayam,Main,10.19,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m08,q0vn,J Jafaar Cuisine PJ,Laksa,Main,10.58,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m09,q0vn,J Jafaar Cuisine PJ,Sirap Limau,Drink,3.92,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m10,q0vn,J Jafaar Cuisine PJ,Mee Goreng Mamak,Main,9.71,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m11,q0vn,J Jafaar Cuisine PJ,Kuih Platter,Dessert,6.24,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m12,q0vn,J Jafaar Cuisine PJ,Char Kuey Teow,Main,11.8,synthetic,True,2026-04-23T01:40:03+00:00
q0vn-m13,q0vn,J Jafaar Cuisine PJ,Roti Canai Set,Main,7.29,synthetic,True,2026-04-23T01:40:03+00:00
p2eb-m01,p2eb,Restoran Cik Lah,Teh Tarik,Drink,3.37,review_mention,True,2026-04-23T01:40:03+00:00
p2eb-m02,p2eb,Restoran Cik Lah,Noodles,Main,12.27,review_mention,True,2026-04-23T01:40:03+00:00
p2eb-m03,p2eb,Restoran Cik Lah,Roti Canai Set,Main,7.73,synthetic,True,2026-04-23T01:40:03+00:00
p2eb-m04,p2eb,Restoran Cik Lah,Mee Goreng Mamak,Main,10.18,synthetic,True,2026-04-23T01:40:03+00:00
p2eb-m05,p2eb,Restoran Cik Lah,Sirap Limau,Drink,3.71,synthetic,True,2026-04-23T01:40:03+00:00
p2eb-m06,p2eb,Restoran Cik Lah,Kuih Platter,Dessert,6.78,synthetic,True,2026-04-23T01:40:03+00:00
p2eb-m07,p2eb,Restoran Cik Lah,Char Kuey Teow,Main,12.1,synthetic,True,2026-04-23T01:40:03+00:00
p2eb-m08,p2eb,Restoran Cik Lah,Laksa,Main,11.01,synthetic,True,2026-04-23T01:40:03+00:00
p2eb-m09,p2eb,Restoran Cik Lah,Nasi Goreng Kampung,Main,10.87,synthetic,True,2026-04-23T01:40:03+00:00
m7zl-m01,m7zl,Syed Bistro - Petaling Jaya,Nasi Goreng Kampung,Main,10.89,review_mention,True,2026-04-23T01:40:03+00:00
m7zl-m02,m7zl,Syed Bistro - Petaling Jaya,Nasi Lemak Ayam,Main,11.39,review_mention,True,2026-04-23T01:40:03+00:00
m7zl-m03,m7zl,Syed Bistro - Petaling Jaya,Roti Canai Set,Main,7.65,review_mention,True,2026-04-23T01:40:03+00:00
m7zl-m04,m7zl,Syed Bistro - Petaling Jaya,Chicken Briyani,Main,16.5,review_mention,True,2026-04-23T01:40:03+00:00
m7zl-m05,m7zl,Syed Bistro - Petaling Jaya,Char Kuey Teow,Main,13.1,synthetic,True,2026-04-23T01:40:03+00:00
m7zl-m06,m7zl,Syed Bistro - Petaling Jaya,Mee Goreng Mamak,Main,9.88,synthetic,True,2026-04-23T01:40:03+00:00
m7zl-m07,m7zl,Syed Bistro - Petaling Jaya,Laksa,Main,12.52,synthetic,True,2026-04-23T01:40:03+00:00
m7zl-m08,m7zl,Syed Bistro - Petaling Jaya,Sirap Limau,Drink,4.08,synthetic,True,2026-04-23T01:40:03+00:00
m7zl-m09,m7zl,Syed Bistro - Petaling Jaya,Kuih Platter,Dessert,7.11,synthetic,True,2026-04-23T01:40:03+00:00
m7zl-m10,m7zl,Syed Bistro - Petaling Jaya,Cendol,Dessert,6.72,synthetic,True,2026-04-23T01:40:03+00:00
ty00-m01,ty00,Restoran kravee,Korean Fried Chicken,Main,21.71,review_mention,True,2026-04-23T01:40:03+00:00
ty00-m02,ty00,Restoran kravee,Roti Canai Set,Main,7.51,review_mention,True,2026-04-23T01:40:03+00:00
ty00-m03,ty00,Restoran kravee,Kuih Platter,Dessert,6.49,synthetic,True,2026-04-23T01:40:03+00:00
ty00-m04,ty00,Restoran kravee,Mee Goreng Mamak,Main,10.54,synthetic,True,2026-04-23T01:40:03+00:00
ty00-m05,ty00,Restoran kravee,Nasi Lemak Ayam,Main,11.09,synthetic,True,2026-04-23T01:40:03+00:00
ty00-m06,ty00,Restoran kravee,Teh Tarik,Drink,3.46,synthetic,True,2026-04-23T01:40:03+00:00
ty00-m07,ty00,Restoran kravee,Char Kuey Teow,Main,12.72,synthetic,True,2026-04-23T01:40:03+00:00
ty00-m08,ty00,Restoran kravee,Sirap Limau,Drink,3.8,synthetic,True,2026-04-23T01:40:03+00:00
ty00-m09,ty00,Restoran kravee,Laksa,Main,11.37,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m01,og3i,Nature's Recipe Cafe,Laksa,Main,11.61,review_mention,True,2026-04-23T01:40:03+00:00
og3i-m02,og3i,Nature's Recipe Cafe,Nasi Lemak Ayam,Main,10.29,review_mention,True,2026-04-23T01:40:03+00:00
og3i-m03,og3i,Nature's Recipe Cafe,Butter Chicken,Main,16.7,review_mention,True,2026-04-23T01:40:03+00:00
og3i-m04,og3i,Nature's Recipe Cafe,Green Curry Chicken,Main,16.99,review_mention,True,2026-04-23T01:40:03+00:00
og3i-m05,og3i,Nature's Recipe Cafe,Lemon Tea,Drink,6.52,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m06,og3i,Nature's Recipe Cafe,Americano,Drink,6.79,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m07,og3i,Nature's Recipe Cafe,Mocha,Drink,12.1,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m08,og3i,Nature's Recipe Cafe,Cappuccino,Drink,11.28,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m09,og3i,Nature's Recipe Cafe,Mineral Water,Drink,2.76,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m10,og3i,Nature's Recipe Cafe,Iced Chocolate,Drink,9.98,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m11,og3i,Nature's Recipe Cafe,Cafe Latte,Drink,10.23,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m12,og3i,Nature's Recipe Cafe,Croissant,Pastry,8.36,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m13,og3i,Nature's Recipe Cafe,Cheese Cake Slice,Dessert,11.22,synthetic,True,2026-04-23T01:40:03+00:00
og3i-m14,og3i,Nature's Recipe Cafe,Brownie,Dessert,9.97,synthetic,True,2026-04-23T01:40:03+00:00
